payment_id,order_id,payment_mode,amount
3346,3346,Cash on Delivery,814.4
3347,3347,Wallet,695.94
3348,3348,Credit Card,1417.24
3349,3349,UPI,1201.85
3350,3350,Credit Card,281.6
3351,3351,Wallet,1308.42
3352,3352,Credit Card,1083.79
3353,3353,Debit Card,164.63
3354,3354,Credit Card,601.08
3355,3355,Cash on Delivery,533.17
3356,3356,Debit Card,1130.87
3357,3357,Debit Card,1298.19
3358,3358,Credit Card,1286.94
3359,3359,Credit Card,210.41
3360,3360,UPI,1064.08
3361,3361,Debit Card,324.78
3362,3362,Credit Card,1195.66
3363,3363,Wallet,1143.7
3364,3364,Debit Card,1447.17
3365,3365,Wallet,1451.8
3366,3366,UPI,1376.28
3367,3367,Credit Card,306.07
3368,3368,UPI,228.33
3369,3369,Credit Card,304.47
3370,3370,Debit Card,506.34
3371,3371,UPI,425.73
3372,3372,Debit Card,1290.92
3373,3373,Cash on Delivery,1055.79
3374,3374,UPI,873.1
3375,3375,Cash on Delivery,602.08
3376,3376,UPI,1375.59
3377,3377,Wallet,284.29
3378,3378,Debit Card,652.35
3379,3379,Debit Card,722.15
3380,3380,Cash on Delivery,903.8
3381,3381,Cash on Delivery,444.23
3382,3382,Credit Card,183.51
3383,3383,Credit Card,1447.53
3384,3384,Wallet,932.36
3385,3385,UPI,455.15
3386,3386,Debit Card,796.25
3387,3387,Debit Card,375.61
3388,3388,UPI,203.65
3389,3389,Wallet,1430.74
3390,3390,Debit Card,1141.34
3391,3391,UPI,873.33
3392,3392,Cash on Delivery,672.8
3393,3393,UPI,615.12
3394,3394,UPI,452.4
3395,3395,Credit Card,1453.7
3396,3396,Wallet,1405.4
3397,3397,Credit Card,163.94
3398,3398,Debit Card,663.67
3399,3399,UPI,994.78
3400,3400,Debit Card,843.88
3401,3401,Cash on Delivery,616.13
3402,3402,Credit Card,280.73
3403,3403,Debit Card,949.55
3404,3404,Debit Card,626.24
3405,3405,Cash on Delivery,1326.19
3406,3406,Cash on Delivery,1397.06
3407,3407,Debit Card,1550.95
3408,3408,Wallet,925.53
3409,3409,Debit Card,431.08
3410,3410,Wallet,1201.1
3411,3411,Wallet,543.61
3412,3412,Debit Card,835.07
3413,3413,Debit Card,1411.32
3414,3414,Cash on Delivery,1306.25
3415,3415,Cash on Delivery,1041.17
3416,3416,Credit Card,1142.19
3417,3417,UPI,434.6
3418,3418,Cash on Delivery,281.84
3419,3419,Wallet,203.35
3420,3420,Credit Card,1061.27
3421,3421,Debit Card,360.88
3422,3422,Wallet,736.45
3423,3423,Cash on Delivery,299.26
3424,3424,Cash on Delivery,742.0
3425,3425,Credit Card,999.59
3426,3426,Cash on Delivery,1316.51
3427,3427,UPI,789.23
3428,3428,Credit Card,950.05
3429,3429,UPI,1306.58
3430,3430,Wallet,817.07
3431,3431,Cash on Delivery,1118.66
3432,3432,Cash on Delivery,1155.75
3433,3433,UPI,988.49
3434,3434,Cash on Delivery,554.24
3435,3435,Debit Card,846.91
3436,3436,Credit Card,241.09
3437,3437,Credit Card,1025.19
3438,3438,Cash on Delivery,1297.72
3439,3439,Debit Card,657.25
3440,3440,UPI,553.99
3441,3441,Cash on Delivery,786.7
3442,3442,Credit Card,1025.26
3443,3443,Credit Card,1453.41
3444,3444,Debit Card,1311.89
3445,3445,Debit Card,201.58
3446,3446,UPI,1141.0
3447,3447,Debit Card,280.91
3448,3448,Debit Card,715.31
3449,3449,Wallet,481.35
3450,3450,Wallet,1086.95
3451,3451,Debit Card,320.32
3452,3452,UPI,324.18
3453,3453,UPI,958.85
3454,3454,Wallet,170.71
3455,3455,Credit Card,215.91
3456,3456,Wallet,966.13
3457,3457,Wallet,184.3
3458,3458,Wallet,883.59
3459,3459,UPI,256.67
3460,3460,Wallet,1047.48
3461,3461,UPI,638.67
3462,3462,UPI,1296.45
3463,3463,UPI,756.96
3464,3464,UPI,858.75
3465,3465,Credit Card,994.81
3466,3466,Cash on Delivery,249.37
3467,3467,Credit Card,1369.22
3468,3468,Wallet,842.34
3469,3469,UPI,1362.57
3470,3470,UPI,1266.22
3471,3471,UPI,1423.66
3472,3472,Wallet,307.74
3473,3473,Wallet,454.61
3474,3474,UPI,255.94
3475,3475,Cash on Delivery,257.14
3476,3476,Credit Card,1040.92
3477,3477,Wallet,1074.46
3478,3478,Debit Card,1064.76
3479,3479,Wallet,451.9
3480,3480,Wallet,416.8
3481,3481,Credit Card,158.06
3482,3482,Debit Card,1514.59
3483,3483,UPI,549.58
3484,3484,Credit Card,626.19
3485,3485,Wallet,1226.33
3486,3486,UPI,456.43
3487,3487,Cash on Delivery,355.86
3488,3488,UPI,261.08
3489,3489,Cash on Delivery,697.77
3490,3490,Cash on Delivery,810.34
3491,3491,UPI,1246.32
3492,3492,Wallet,1283.43
3493,3493,Cash on Delivery,1237.91
3494,3494,Credit Card,365.3
3495,3495,Wallet,196.15
3496,3496,Cash on Delivery,649.0
3497,3497,UPI,1061.18
3498,3498,Credit Card,1358.56
3499,3499,Debit Card,1174.12
3500,3500,Debit Card,1141.78
3501,3501,UPI,406.95
3502,3502,Debit Card,1480.26
3503,3503,Wallet,1091.89
3504,3504,Wallet,552.32
3505,3505,Credit Card,1255.52
3506,3506,UPI,752.09
3507,3507,Credit Card,499.6
3508,3508,Debit Card,981.02
3509,3509,Debit Card,497.95
3510,3510,Cash on Delivery,445.97
3511,3511,Wallet,1268.69
3512,3512,Debit Card,736.26
3513,3513,Credit Card,629.98
3514,3514,Wallet,1535.09
3515,3515,Cash on Delivery,412.59
3516,3516,Debit Card,1459.83
3517,3517,Credit Card,954.58
3518,3518,Credit Card,1238.81
3519,3519,Debit Card,768.69
3520,3520,Cash on Delivery,976.09
3521,3521,Cash on Delivery,291.37
3522,3522,Wallet,1513.53
3523,3523,Wallet,260.9
3524,3524,Credit Card,424.64
3525,3525,UPI,1534.88
3526,3526,Debit Card,1193.47
3527,3527,Credit Card,1372.4
3528,3528,UPI,1028.64
3529,3529,Debit Card,1032.4
3530,3530,Debit Card,1208.68
3531,3531,Credit Card,1419.11
3532,3532,Wallet,1479.22
3533,3533,Credit Card,909.03
3534,3534,Credit Card,1257.99
3535,3535,Credit Card,719.46
3536,3536,Credit Card,753.02
3537,3537,UPI,688.92
3538,3538,Credit Card,529.64
3539,3539,UPI,1456.04
3540,3540,UPI,952.88
3541,3541,Wallet,1509.38
3542,3542,Credit Card,990.77
3543,3543,Wallet,133.4
3544,3544,Cash on Delivery,224.43
3545,3545,Wallet,1257.05
3546,3546,Credit Card,1304.75
3547,3547,Credit Card,858.97
3548,3548,Cash on Delivery,778.69
3549,3549,Cash on Delivery,866.19
3550,3550,Credit Card,1352.56
3551,3551,Credit Card,273.14
3552,3552,Debit Card,397.0
3553,3553,Cash on Delivery,211.13
3554,3554,UPI,467.57
3555,3555,UPI,571.23
3556,3556,Wallet,1285.34
3557,3557,Debit Card,1074.08
3558,3558,Credit Card,1278.74
3559,3559,Cash on Delivery,980.35
3560,3560,UPI,1398.66
3561,3561,Debit Card,1265.39
3562,3562,Cash on Delivery,299.01
3563,3563,Debit Card,485.91
3564,3564,Cash on Delivery,1299.95
3565,3565,Credit Card,1090.35
3566,3566,Wallet,943.92
3567,3567,Cash on Delivery,349.6
3568,3568,Wallet,406.75
3569,3569,Wallet,610.43
3570,3570,Credit Card,1507.47
3571,3571,Credit Card,1177.74
3572,3572,Debit Card,476.86
3573,3573,Debit Card,142.35
3574,3574,Credit Card,1320.44
3575,3575,UPI,383.04
3576,3576,Wallet,1170.63
3577,3577,Debit Card,827.17
3578,3578,Debit Card,1085.88
3579,3579,Debit Card,1521.98
3580,3580,Cash on Delivery,283.1
3581,3581,Wallet,798.82
3582,3582,UPI,1182.56
3583,3583,Debit Card,596.52
3584,3584,Wallet,268.23
3585,3585,Wallet,1345.9
3586,3586,Credit Card,289.29
3587,3587,Debit Card,1075.07
3588,3588,Cash on Delivery,1264.49
3589,3589,Credit Card,1323.14
3590,3590,Debit Card,1001.16
3591,3591,Cash on Delivery,1321.25
3592,3592,UPI,722.17
3593,3593,Cash on Delivery,1226.63
3594,3594,Wallet,675.39
3595,3595,Wallet,937.4
3596,3596,UPI,1012.6
3597,3597,UPI,566.57
3598,3598,Cash on Delivery,318.75
3599,3599,Cash on Delivery,387.01
3600,3600,UPI,1188.77
3601,3601,UPI,1183.36
3602,3602,Wallet,1427.59
3603,3603,Cash on Delivery,782.68
3604,3604,Wallet,1499.93
3605,3605,Cash on Delivery,1256.01
3606,3606,Debit Card,284.36
3607,3607,Debit Card,647.66
3608,3608,UPI,945.74
3609,3609,Cash on Delivery,570.87
3610,3610,Debit Card,1254.53
3611,3611,UPI,802.76
3612,3612,UPI,234.07
3613,3613,Credit Card,1386.37
3614,3614,Credit Card,386.61
3615,3615,Debit Card,222.09
3616,3616,Cash on Delivery,299.84
3617,3617,Debit Card,149.41
3618,3618,UPI,1155.95
3619,3619,Debit Card,284.61
3620,3620,UPI,1088.41
3621,3621,Cash on Delivery,1180.27
3622,3622,Cash on Delivery,903.81
3623,3623,UPI,208.1
3624,3624,Debit Card,954.86
3625,3625,Credit Card,1215.83
3626,3626,UPI,525.99
3627,3627,UPI,314.33
3628,3628,Debit Card,1318.77
3629,3629,Debit Card,606.66
3630,3630,Credit Card,776.43
3631,3631,Debit Card,767.44
3632,3632,UPI,216.15
3633,3633,Credit Card,831.86
3634,3634,Cash on Delivery,770.68
3635,3635,UPI,1001.65
3636,3636,Wallet,396.63
3637,3637,Credit Card,699.89
3638,3638,Debit Card,1135.03
3639,3639,Wallet,545.32
3640,3640,Cash on Delivery,516.86
3641,3641,Wallet,462.95
3642,3642,Wallet,956.45
3643,3643,Credit Card,162.73
3644,3644,Credit Card,1460.22
3645,3645,Wallet,271.23
3646,3646,UPI,1089.13
3647,3647,UPI,244.47
3648,3648,Wallet,622.64
3649,3649,UPI,1438.82
3650,3650,Cash on Delivery,289.41
3651,3651,Cash on Delivery,1211.08
3652,3652,Wallet,826.08
3653,3653,Debit Card,166.2
3654,3654,Wallet,1162.79
3655,3655,Debit Card,1443.85
3656,3656,Wallet,681.48
3657,3657,Wallet,1481.69
3658,3658,UPI,479.63
3659,3659,Wallet,669.41
3660,3660,Credit Card,956.96
3661,3661,Wallet,1232.61
3662,3662,Wallet,219.43
3663,3663,Credit Card,848.11
3664,3664,UPI,569.11
3665,3665,Cash on Delivery,1255.32
3666,3666,Cash on Delivery,1099.95
3667,3667,Wallet,1503.65
3668,3668,Cash on Delivery,820.84
3669,3669,UPI,1293.33
3670,3670,Credit Card,1441.85
3671,3671,Wallet,1100.19
3672,3672,Credit Card,1275.81
3673,3673,Debit Card,1505.81
3674,3674,Cash on Delivery,872.72
3675,3675,Wallet,1393.23
3676,3676,Cash on Delivery,711.39
3677,3677,Credit Card,156.61
3678,3678,Cash on Delivery,237.43
3679,3679,Debit Card,1000.31
3680,3680,Cash on Delivery,313.86
3681,3681,UPI,1320.2
3682,3682,Cash on Delivery,905.86
3683,3683,UPI,1231.07
3684,3684,Debit Card,803.38
3685,3685,UPI,432.28
3686,3686,UPI,740.86
3687,3687,Wallet,1478.29
3688,3688,Cash on Delivery,167.72
3689,3689,UPI,625.99
3690,3690,Debit Card,1119.62
3691,3691,UPI,638.77
3692,3692,Credit Card,1042.22
3693,3693,Debit Card,489.25
3694,3694,UPI,1048.2
3695,3695,Wallet,717.92
3696,3696,UPI,475.33
3697,3697,Cash on Delivery,1240.4
3698,3698,Wallet,884.85
3699,3699,Cash on Delivery,799.31
3700,3700,UPI,860.54
3701,3701,UPI,832.59
3702,3702,Debit Card,1166.64
3703,3703,UPI,399.84
3704,3704,Cash on Delivery,233.81
3705,3705,Cash on Delivery,1468.78
3706,3706,Cash on Delivery,977.9
3707,3707,UPI,1038.35
3708,3708,Credit Card,1116.89
3709,3709,Debit Card,483.18
3710,3710,Cash on Delivery,1314.05
3711,3711,UPI,1425.77
3712,3712,UPI,792.23
3713,3713,Wallet,105.72
3714,3714,Credit Card,1428.88
3715,3715,Cash on Delivery,210.66
3716,3716,Credit Card,1017.37
3717,3717,Cash on Delivery,857.16
3718,3718,Debit Card,522.81
3719,3719,Cash on Delivery,490.02
3720,3720,Debit Card,725.18
3721,3721,Cash on Delivery,612.23
3722,3722,Credit Card,823.98
3723,3723,Credit Card,781.61
3724,3724,Debit Card,1503.77
3725,3725,UPI,1325.4
3726,3726,Cash on Delivery,986.79
3727,3727,Debit Card,283.0
3728,3728,Cash on Delivery,1326.55
3729,3729,Cash on Delivery,206.41
3730,3730,Credit Card,727.17
3731,3731,UPI,862.64
3732,3732,Wallet,1397.57
3733,3733,Wallet,580.56
3734,3734,Wallet,249.96
3735,3735,Credit Card,574.6
3736,3736,Wallet,706.64
3737,3737,Credit Card,1179.66
3738,3738,Debit Card,1360.89
3739,3739,Wallet,1273.6
3740,3740,Credit Card,395.61
3741,3741,UPI,1488.17
3742,3742,UPI,330.62
3743,3743,Cash on Delivery,878.38
3744,3744,Wallet,1525.56
3745,3745,Debit Card,700.8
3746,3746,Wallet,1282.56
3747,3747,Cash on Delivery,597.07
3748,3748,UPI,185.96
3749,3749,Cash on Delivery,182.76
3750,3750,UPI,348.93
3751,3751,Wallet,1211.99
3752,3752,Wallet,1405.76
3753,3753,Credit Card,1406.32
3754,3754,Debit Card,1495.78
3755,3755,Cash on Delivery,689.87
3756,3756,Debit Card,560.04
3757,3757,UPI,810.64
3758,3758,UPI,522.57
3759,3759,Cash on Delivery,1047.27
3760,3760,UPI,1472.71
3761,3761,Debit Card,387.25
3762,3762,Debit Card,136.96
3763,3763,UPI,305.36
3764,3764,Credit Card,1194.37
3765,3765,Debit Card,397.53
3766,3766,Credit Card,1015.45
3767,3767,Wallet,631.03
3768,3768,Cash on Delivery,616.63
3769,3769,Debit Card,1371.48
3770,3770,Cash on Delivery,734.24
3771,3771,Cash on Delivery,1023.56
3772,3772,Credit Card,340.3
3773,3773,UPI,360.89
3774,3774,UPI,263.0
3775,3775,UPI,185.49
3776,3776,UPI,1220.44
3777,3777,Cash on Delivery,338.48
3778,3778,Cash on Delivery,381.53
3779,3779,Cash on Delivery,967.43
3780,3780,UPI,258.02
3781,3781,Credit Card,620.67
3782,3782,Cash on Delivery,965.69
3783,3783,Wallet,571.71
3784,3784,UPI,394.73
3785,3785,Credit Card,771.76
3786,3786,Cash on Delivery,1378.72
3787,3787,UPI,260.5
3788,3788,Debit Card,853.25
3789,3789,Debit Card,347.4
3790,3790,UPI,945.19
3791,3791,Wallet,1093.5
3792,3792,Wallet,593.94
3793,3793,Debit Card,443.13
3794,3794,Cash on Delivery,1388.27
3795,3795,Wallet,1012.49
3796,3796,UPI,285.17
3797,3797,UPI,952.75
3798,3798,Credit Card,621.14
3799,3799,Wallet,1127.28
3800,3800,Credit Card,258.39
3801,3801,Debit Card,270.43
3802,3802,Wallet,1525.26
3803,3803,UPI,195.76
3804,3804,UPI,691.54
3805,3805,UPI,1319.89
3806,3806,Credit Card,827.39
3807,3807,Credit Card,1323.93
3808,3808,Debit Card,407.78
3809,3809,Debit Card,1209.87
3810,3810,Credit Card,1007.28
3811,3811,Wallet,381.07
3812,3812,Credit Card,888.46
3813,3813,UPI,1407.45
3814,3814,Cash on Delivery,1206.93
3815,3815,Debit Card,411.44
3816,3816,Credit Card,170.95
3817,3817,Credit Card,727.93
3818,3818,UPI,672.46
3819,3819,Cash on Delivery,607.25
3820,3820,Debit Card,613.96
3821,3821,Wallet,1243.43
3822,3822,Wallet,1132.91
3823,3823,UPI,640.68
3824,3824,UPI,694.95
3825,3825,Debit Card,645.83
3826,3826,Cash on Delivery,822.08
3827,3827,Wallet,1534.22
3828,3828,UPI,505.65
3829,3829,Credit Card,418.18
3830,3830,Cash on Delivery,802.58
3831,3831,Cash on Delivery,1100.04
3832,3832,Wallet,671.14
3833,3833,Wallet,160.0
3834,3834,Debit Card,713.01
3835,3835,Credit Card,1270.55
3836,3836,Cash on Delivery,1280.49
3837,3837,Wallet,172.73
3838,3838,Credit Card,1340.52
3839,3839,Wallet,713.87
3840,3840,UPI,1321.36
3841,3841,Cash on Delivery,849.06
3842,3842,Credit Card,1033.01
3843,3843,Wallet,1095.86
3844,3844,Cash on Delivery,1128.01
3845,3845,Wallet,1144.51
3846,3846,Credit Card,798.78
3847,3847,Debit Card,774.43
3848,3848,Wallet,888.89
3849,3849,UPI,552.53
3850,3850,Cash on Delivery,810.15
3851,3851,Credit Card,932.51
3852,3852,Wallet,659.13
3853,3853,Cash on Delivery,929.9
3854,3854,UPI,1226.24
3855,3855,Credit Card,275.54
3856,3856,UPI,1105.93
3857,3857,UPI,620.97
3858,3858,Debit Card,1435.39
3859,3859,Wallet,1543.44
3860,3860,Credit Card,120.16
3861,3861,Debit Card,381.64
3862,3862,UPI,880.02
3863,3863,Wallet,1056.1
3864,3864,Debit Card,880.78
3865,3865,Credit Card,702.83
3866,3866,Debit Card,1276.78
3867,3867,Credit Card,765.31
3868,3868,UPI,1178.43
3869,3869,UPI,348.13
3870,3870,Credit Card,448.33
3871,3871,UPI,1143.04
3872,3872,Wallet,626.23
3873,3873,Credit Card,738.48
3874,3874,Wallet,322.58
3875,3875,Wallet,140.93
3876,3876,Credit Card,198.5
3877,3877,Wallet,1309.57
3878,3878,UPI,1453.6
3879,3879,Debit Card,1200.95
3880,3880,Debit Card,238.64
3881,3881,Debit Card,618.96
3882,3882,Cash on Delivery,217.76
3883,3883,UPI,953.12
3884,3884,Debit Card,349.4
3885,3885,Debit Card,795.56
3886,3886,Credit Card,392.01
3887,3887,Credit Card,1297.53
3888,3888,Credit Card,302.84
3889,3889,UPI,478.83
3890,3890,Credit Card,1375.61
3891,3891,Debit Card,303.87
3892,3892,Wallet,744.26
3893,3893,Debit Card,789.13
3894,3894,Debit Card,552.24
3895,3895,Credit Card,645.34
3896,3896,Credit Card,709.32
3897,3897,Debit Card,849.93
3898,3898,Debit Card,1021.25
3899,3899,Credit Card,1348.65
3900,3900,Wallet,952.0
3901,3901,Credit Card,1230.77
3902,3902,Credit Card,752.43
3903,3903,UPI,685.54
3904,3904,Cash on Delivery,1295.8
3905,3905,Wallet,1122.76
3906,3906,UPI,321.71
3907,3907,UPI,467.51
3908,3908,Debit Card,1009.27
3909,3909,UPI,1223.08
3910,3910,Wallet,198.68
3911,3911,Wallet,119.61
3912,3912,Wallet,441.61
3913,3913,Wallet,416.16
3914,3914,Debit Card,760.07
3915,3915,UPI,1250.68
3916,3916,Wallet,701.3
3917,3917,UPI,575.75
3918,3918,Cash on Delivery,1059.25
3919,3919,Cash on Delivery,1258.18
3920,3920,Credit Card,1408.84
3921,3921,Credit Card,128.06
3922,3922,Credit Card,1496.91
3923,3923,Cash on Delivery,742.94
3924,3924,Wallet,1431.11
3925,3925,Credit Card,758.29
3926,3926,Debit Card,1426.75
3927,3927,UPI,624.07
3928,3928,UPI,688.35
3929,3929,Cash on Delivery,528.3
3930,3930,Credit Card,625.24
3931,3931,Wallet,1083.6
3932,3932,Debit Card,875.66
3933,3933,UPI,105.96
3934,3934,Debit Card,503.73
3935,3935,Credit Card,704.27
3936,3936,Debit Card,1131.18
3937,3937,Credit Card,1041.78
3938,3938,Debit Card,955.83
3939,3939,Cash on Delivery,132.55
3940,3940,Cash on Delivery,344.58
3941,3941,Wallet,230.16
3942,3942,Debit Card,1411.88
3943,3943,UPI,991.31
3944,3944,Debit Card,159.19
3945,3945,Debit Card,1302.13
3946,3946,UPI,199.45
3947,3947,Wallet,1131.69
3948,3948,Debit Card,160.45
3949,3949,Cash on Delivery,391.72
3950,3950,UPI,193.35
3951,3951,Cash on Delivery,1471.35
3952,3952,Debit Card,848.89
3953,3953,Debit Card,660.6
3954,3954,Debit Card,1146.04
3955,3955,Cash on Delivery,575.25
3956,3956,Credit Card,904.66
3957,3957,Cash on Delivery,1362.95
3958,3958,Wallet,640.93
3959,3959,UPI,213.99
3960,3960,UPI,912.44
3961,3961,Wallet,1017.78
3962,3962,Cash on Delivery,582.62
3963,3963,UPI,303.18
3964,3964,Debit Card,486.87
3965,3965,UPI,1097.32
3966,3966,Credit Card,506.11
3967,3967,UPI,140.42
3968,3968,UPI,1095.92
3969,3969,Cash on Delivery,1406.08
3970,3970,Credit Card,208.16
3971,3971,Debit Card,1460.32
3972,3972,UPI,1079.13
3973,3973,Wallet,1377.27
3974,3974,Cash on Delivery,866.2
3975,3975,UPI,589.97
3976,3976,Credit Card,1453.63
3977,3977,Wallet,656.99
3978,3978,Wallet,1363.82
3979,3979,Credit Card,285.89
3980,3980,Cash on Delivery,156.77
3981,3981,Credit Card,1115.23
3982,3982,Credit Card,1284.99
3983,3983,Cash on Delivery,1294.95
3984,3984,UPI,1450.05
3985,3985,Wallet,597.63
3986,3986,UPI,144.28
3987,3987,Debit Card,338.46
3988,3988,Cash on Delivery,1427.26
3989,3989,Wallet,1229.68
3990,3990,Cash on Delivery,1263.48
3991,3991,Cash on Delivery,1088.66
3992,3992,Cash on Delivery,1083.82
3993,3993,Debit Card,303.77
3994,3994,Credit Card,210.2
3995,3995,Credit Card,1321.48
3996,3996,Cash on Delivery,1275.25
3997,3997,Wallet,1341.77
3998,3998,Wallet,405.36
3999,3999,Debit Card,1158.36
4000,4000,UPI,1501.38
4001,4001,Cash on Delivery,465.79
4002,4002,Wallet,113.2
4003,4003,UPI,872.85
4004,4004,Debit Card,760.53
4005,4005,Cash on Delivery,1102.38
4006,4006,Debit Card,274.73
4007,4007,Debit Card,787.47
4008,4008,Credit Card,998.6
4009,4009,Credit Card,972.41
4010,4010,UPI,485.37
4011,4011,Credit Card,1078.73
4012,4012,Credit Card,345.38
4013,4013,Debit Card,1189.35
4014,4014,UPI,642.87
4015,4015,UPI,1157.97
4016,4016,Credit Card,1486.0
4017,4017,Credit Card,811.54
4018,4018,Credit Card,1401.46
4019,4019,Wallet,339.14
4020,4020,UPI,132.09
4021,4021,UPI,419.87
4022,4022,UPI,476.24
4023,4023,UPI,141.39
4024,4024,Credit Card,1306.56
4025,4025,Debit Card,303.16
4026,4026,Wallet,352.13
4027,4027,Credit Card,950.03
4028,4028,Debit Card,932.4
4029,4029,UPI,1377.32
4030,4030,Debit Card,398.93
4031,4031,Wallet,1495.44
4032,4032,Credit Card,1472.03
4033,4033,Credit Card,798.23
4034,4034,UPI,495.92
4035,4035,Credit Card,1441.43
4036,4036,UPI,358.16
4037,4037,Debit Card,399.13
4038,4038,UPI,721.91
4039,4039,UPI,233.77
4040,4040,UPI,443.18
4041,4041,Wallet,383.73
4042,4042,Wallet,1079.5
4043,4043,UPI,236.93
4044,4044,Wallet,1174.75
4045,4045,Wallet,1530.0
4046,4046,Wallet,1245.54
4047,4047,Debit Card,564.29
4048,4048,UPI,441.39
4049,4049,Cash on Delivery,1055.52
4050,4050,Cash on Delivery,163.04
4051,4051,Debit Card,196.58
4052,4052,Wallet,1414.88
4053,4053,Credit Card,1411.51
4054,4054,Debit Card,270.98
4055,4055,Cash on Delivery,987.14
4056,4056,UPI,598.69
4057,4057,Debit Card,1162.89
4058,4058,UPI,1452.35
4059,4059,UPI,1483.22
4060,4060,Wallet,181.64
4061,4061,UPI,974.65
4062,4062,Debit Card,649.68
4063,4063,Debit Card,623.51
4064,4064,Credit Card,1045.69
4065,4065,Wallet,823.15
4066,4066,Cash on Delivery,973.56
4067,4067,UPI,466.81
4068,4068,Cash on Delivery,111.83
4069,4069,Wallet,923.42
4070,4070,Wallet,1502.19
4071,4071,Credit Card,743.98
4072,4072,UPI,440.7
4073,4073,Cash on Delivery,1273.05
4074,4074,Debit Card,427.03
4075,4075,Debit Card,1122.04
4076,4076,Cash on Delivery,443.0
4077,4077,UPI,482.31
4078,4078,Cash on Delivery,1255.28
