order_id,customer_id,restaurant_id,partner_id,order_time,delivered_time,order_amount,delivery_fee,status
3318,792,89,137,2024-06-01 02:09:26,2024-06-01 03:12:26,201.17,29.1,Delivered
3319,524,3,176,2023-09-20 15:09:07,2023-09-20 15:47:07,162.27,37.63,Delivered
3320,553,13,177,2024-04-05 16:24:33,2024-04-05 17:11:33,711.27,57.56,Delivered
3321,309,100,26,2024-02-22 03:29:01,2024-02-22 04:24:01,1303.98,56.95,Delivered
3322,687,18,43,2023-01-22 16:07:03,2023-01-22 16:36:03,450.67,36.11,Delivered
3323,332,35,16,2024-11-29 14:02:05,2024-11-29 14:34:05,238.03,32.15,Delivered
3324,934,50,3,2023-06-01 22:09:23,2023-06-01 22:29:23,801.58,53.92,Delivered
3325,299,60,124,2023-02-05 21:24:52,2023-02-05 21:45:52,1487.77,43.07,Delivered
3326,112,70,61,2024-08-25 07:59:15,2024-08-25 09:18:15,615.65,47.02,Delivered
3327,495,54,168,2024-01-10 23:40:39,2024-01-11 00:08:39,983.84,19.28,Delivered
3328,151,6,73,2024-02-28 18:43:26,2024-02-28 20:10:26,1280.69,29.74,Delivered
3329,307,14,129,2023-10-30 20:50:26,2023-10-30 21:38:26,143.5,54.3,Delivered
3330,397,39,168,2023-09-13 03:48:16,2023-09-13 04:59:16,444.52,31.47,Delivered
3331,603,79,22,2023-11-08 16:21:53,2023-11-08 16:45:53,538.52,55.31,Delivered
3332,624,88,6,2023-10-28 12:24:26,,1210.44,38.46,Pending
3333,737,91,193,2024-01-13 21:48:49,2024-01-13 22:09:49,405.84,16.53,Delivered
3334,118,91,153,2023-12-17 00:19:31,,255.2,13.46,Cancelled
3335,573,74,26,2023-05-26 21:22:17,2023-05-26 22:32:17,1490.73,17.11,Delivered
3336,978,2,119,2023-08-04 08:43:29,2023-08-04 09:25:29,247.37,26.61,Delivered
3337,613,32,164,2024-12-01 01:58:33,2024-12-01 03:08:33,1114.65,49.05,Delivered
3338,176,52,1,2023-04-20 04:53:36,,240.58,38.57,Cancelled
3339,26,71,182,2024-02-01 03:54:37,2024-02-01 05:12:37,600.91,23.82,Delivered
3340,886,78,60,2023-06-04 13:22:56,,854.24,47.8,Cancelled
3341,197,88,160,2024-05-11 03:41:29,2024-05-11 04:11:29,86.05,28.1,Delivered
3342,823,42,22,2024-01-08 20:11:01,2024-01-08 21:10:01,560.06,22.69,Delivered
3343,791,89,181,2023-09-26 02:16:13,2023-09-26 02:51:13,116.92,18.15,Delivered
3344,49,98,23,2023-04-27 22:18:10,2023-04-27 23:47:10,427.25,14.34,Delivered
3345,526,82,150,2024-07-02 18:44:34,2024-07-02 20:05:34,884.09,10.6,Delivered
3346,828,98,155,2023-12-19 11:22:00,,779.75,34.65,Cancelled
3347,717,4,50,2023-01-26 08:47:43,2023-01-26 09:51:43,663.34,32.6,Delivered
3348,587,39,19,2023-04-11 15:21:00,2023-04-11 16:13:00,1372.31,44.93,Delivered
3349,96,51,65,2024-02-25 02:33:33,2024-02-25 03:22:33,1160.29,41.56,Delivered
3350,214,31,115,2023-10-27 04:21:58,2023-10-27 05:14:58,243.73,37.87,Delivered
3351,414,59,119,2024-11-03 09:14:50,2024-11-03 10:29:50,1297.95,10.47,Delivered
3352,318,42,168,2024-10-16 14:46:26,2024-10-16 16:04:26,1040.38,43.41,Delivered
3353,82,82,196,2024-01-02 22:31:50,2024-01-02 23:21:50,143.34,21.29,Delivered
3354,811,54,192,2024-10-05 16:24:30,2024-10-05 17:41:30,553.33,47.75,Delivered
3355,271,44,30,2024-08-28 10:35:25,2024-08-28 10:55:25,509.12,24.05,Delivered
3356,45,76,78,2024-06-28 09:54:01,2024-06-28 11:10:01,1110.01,20.86,Delivered
3357,95,45,100,2023-01-16 04:08:05,2023-01-16 05:11:05,1280.08,18.11,Delivered
3358,609,100,150,2024-11-23 01:27:06,2024-11-23 02:33:06,1241.03,45.91,Delivered
3359,489,53,31,2023-03-23 16:48:44,2023-03-23 17:21:44,152.74,57.67,Delivered
3360,402,40,116,2023-10-09 05:14:16,2023-10-09 06:11:16,1036.53,27.55,Delivered
3361,154,66,145,2024-09-05 19:18:23,2024-09-05 20:36:23,295.41,29.37,Delivered
3362,304,65,87,2023-07-28 10:39:05,2023-07-28 11:02:05,1156.66,39.0,Delivered
3363,265,88,98,2024-02-15 10:33:03,2024-02-15 11:37:03,1133.13,10.57,Delivered
3364,741,76,187,2024-04-09 01:26:43,2024-04-09 02:09:43,1389.48,57.69,Delivered
3365,418,9,56,2024-02-08 10:22:23,2024-02-08 10:58:23,1402.71,49.09,Delivered
3366,640,99,114,2024-11-16 23:08:43,2024-11-17 00:24:43,1344.33,31.95,Delivered
3367,42,97,168,2023-06-09 07:43:30,2023-06-09 08:55:30,284.93,21.14,Delivered
3368,189,96,195,2024-12-17 18:12:18,2024-12-17 19:28:18,179.06,49.27,Delivered
3369,449,98,62,2023-10-05 17:58:05,2023-10-05 18:33:05,264.62,39.85,Delivered
3370,677,5,105,2024-02-24 03:36:13,2024-02-24 04:17:13,488.14,18.2,Delivered
3371,965,100,62,2023-02-10 07:13:13,2023-02-10 07:51:13,386.26,39.47,Delivered
3372,287,49,6,2024-09-03 16:01:42,,1236.44,54.48,Cancelled
3373,975,49,145,2023-07-20 20:28:03,2023-07-20 21:17:03,1045.67,10.12,Delivered
3374,671,17,49,2023-09-22 21:08:21,2023-09-22 22:24:21,843.51,29.59,Delivered
3375,614,40,24,2023-04-17 01:17:35,,567.96,34.12,Cancelled
3376,34,49,68,2023-07-17 03:19:53,2023-07-17 04:46:53,1337.81,37.78,Delivered
3377,491,100,88,2023-07-10 14:45:14,2023-07-10 15:18:14,245.36,38.93,Delivered
3378,819,67,3,2023-07-18 18:47:20,,594.2,58.15,Cancelled
3379,543,1,83,2023-07-12 07:14:58,,662.48,59.67,Pending
3380,374,43,8,2024-01-08 13:43:14,2024-01-08 14:57:14,861.92,41.88,Delivered
3381,407,4,174,2023-05-21 03:23:21,2023-05-21 03:48:21,404.73,39.5,Delivered
3382,126,32,20,2024-12-13 07:06:36,2024-12-13 08:27:36,128.54,54.97,Delivered
3383,735,42,144,2023-11-08 16:28:16,2023-11-08 17:41:16,1389.96,57.57,Delivered
3384,678,17,139,2024-09-22 00:11:09,2024-09-22 01:31:09,883.52,48.84,Delivered
3385,907,67,128,2023-06-07 15:52:17,2023-06-07 16:21:17,437.27,17.88,Delivered
3386,371,53,45,2024-03-23 14:35:11,2024-03-23 15:09:11,752.92,43.33,Delivered
3387,308,15,110,2023-01-07 11:30:20,2023-01-07 12:20:20,356.47,19.14,Delivered
3388,7,61,2,2023-01-16 01:23:01,2023-01-16 02:24:01,191.58,12.07,Delivered
3389,320,44,176,2023-03-03 14:02:08,2023-03-03 14:41:08,1413.38,17.36,Delivered
3390,721,84,193,2023-01-03 19:36:07,2023-01-03 20:06:07,1106.89,34.45,Delivered
3391,970,35,18,2023-11-06 09:45:38,2023-11-06 10:40:38,832.35,40.98,Delivered
3392,713,9,15,2024-11-05 12:57:52,2024-11-05 13:51:52,656.22,16.58,Delivered
3393,666,95,5,2024-08-28 18:44:34,2024-08-28 19:16:34,584.83,30.29,Delivered
3394,459,33,71,2023-05-13 16:07:57,2023-05-13 16:33:57,406.33,46.07,Delivered
3395,548,99,88,2023-08-16 01:53:08,2023-08-16 03:22:08,1403.45,50.25,Delivered
3396,587,48,130,2024-01-19 05:51:09,2024-01-19 06:29:09,1360.96,44.44,Delivered
3397,548,91,165,2023-01-09 03:05:41,2023-01-09 04:19:41,149.54,14.4,Delivered
3398,457,77,40,2023-06-27 23:06:22,2023-06-27 23:43:22,649.9,13.77,Delivered
3399,545,44,129,2024-06-30 13:49:19,2024-06-30 14:21:19,961.76,33.02,Delivered
3400,46,93,28,2024-03-15 05:36:52,,784.82,59.06,Pending
3401,686,17,8,2024-04-24 13:38:21,2024-04-24 14:14:21,577.56,38.57,Delivered
3402,869,72,40,2024-03-02 23:18:45,2024-03-03 00:23:45,259.39,21.34,Delivered
3403,579,58,1,2024-10-07 17:18:50,2024-10-07 18:12:50,897.0,52.55,Delivered
3404,600,44,130,2023-05-06 11:03:01,2023-05-06 11:36:01,568.01,58.23,Delivered
3405,381,42,32,2023-03-02 01:26:55,2023-03-02 02:40:55,1276.09,50.1,Delivered
3406,86,37,154,2023-05-09 01:28:05,,1363.73,33.33,Cancelled
3407,471,39,179,2024-10-29 08:51:40,,1492.79,58.16,Cancelled
3408,307,72,120,2024-10-04 03:17:12,2024-10-04 04:07:12,907.61,17.92,Delivered
3409,616,11,133,2024-12-19 23:51:14,2024-12-20 01:20:14,417.58,13.5,Delivered
3410,589,61,187,2023-12-16 03:52:45,2023-12-16 04:42:45,1158.81,42.29,Delivered
3411,473,62,44,2024-11-15 23:13:13,2024-11-16 00:06:13,501.84,41.77,Delivered
3412,905,44,78,2024-04-28 14:46:27,,816.83,18.24,Pending
3413,386,47,122,2023-03-27 16:28:11,,1363.69,47.63,Cancelled
3414,229,67,174,2024-05-17 23:56:32,2024-05-18 00:21:32,1265.58,40.67,Delivered
3415,782,29,70,2024-12-21 20:57:33,2024-12-21 22:25:33,999.13,42.04,Delivered
3416,483,75,108,2023-02-09 06:35:36,2023-02-09 06:58:36,1103.81,38.38,Delivered
3417,68,54,179,2023-10-03 05:18:50,2023-10-03 06:39:50,403.84,30.76,Delivered
3418,172,52,98,2024-06-23 10:50:37,2024-06-23 11:27:37,258.76,23.08,Delivered
3419,34,29,106,2024-08-30 07:29:17,2024-08-30 08:18:17,155.33,48.02,Delivered
3420,275,81,16,2024-12-09 15:49:28,2024-12-09 16:21:28,1043.85,17.42,Delivered
3421,967,91,30,2024-08-07 04:56:43,2024-08-07 06:14:43,341.77,19.11,Delivered
3422,68,34,126,2024-11-03 20:41:41,2024-11-03 21:43:41,677.97,58.48,Delivered
3423,12,82,17,2024-02-10 05:15:19,2024-02-10 06:09:19,258.74,40.52,Delivered
3424,338,79,136,2024-07-26 09:57:45,2024-07-26 10:51:45,716.69,25.31,Delivered
3425,552,82,63,2024-10-09 20:04:54,,955.37,44.22,Cancelled
3426,493,62,22,2023-10-02 02:45:02,2023-10-02 03:36:02,1305.52,10.99,Delivered
3427,442,99,42,2024-07-30 03:17:38,2024-07-30 04:15:38,740.26,48.97,Delivered
3428,11,6,185,2023-06-07 12:19:25,2023-06-07 12:57:25,939.26,10.79,Delivered
3429,995,82,15,2023-12-02 19:06:09,,1276.25,30.33,Cancelled
3430,661,40,78,2023-04-24 03:05:37,2023-04-24 04:22:37,794.6,22.47,Delivered
3431,333,41,67,2024-05-26 14:17:18,2024-05-26 14:43:18,1094.45,24.21,Delivered
3432,128,52,159,2024-01-18 16:46:02,2024-01-18 17:24:02,1108.25,47.5,Delivered
3433,454,47,69,2024-03-19 10:25:41,2024-03-19 11:13:41,963.2,25.29,Delivered
3434,589,52,151,2023-01-15 22:22:29,2023-01-15 23:17:29,533.64,20.6,Delivered
3435,605,24,177,2023-09-27 08:04:04,2023-09-27 08:46:04,809.01,37.9,Delivered
3436,468,26,64,2024-10-04 12:47:13,2024-10-04 14:12:13,220.02,21.07,Delivered
3437,493,30,71,2023-09-22 09:16:19,2023-09-22 10:07:19,973.28,51.91,Delivered
3438,186,30,109,2023-08-29 23:02:05,2023-08-29 23:34:05,1280.09,17.63,Delivered
3439,956,33,6,2024-05-07 02:03:39,2024-05-07 03:31:39,611.52,45.73,Delivered
3440,57,31,59,2023-09-27 09:34:48,2023-09-27 09:59:48,540.36,13.63,Delivered
3441,255,17,84,2023-03-16 10:32:31,,772.21,14.49,Pending
3442,333,69,128,2023-02-12 01:13:25,2023-02-12 02:07:25,980.35,44.91,Delivered
3443,156,83,176,2024-06-08 08:50:39,2024-06-08 09:48:39,1423.75,29.66,Delivered
3444,608,80,41,2023-10-16 10:11:59,2023-10-16 11:18:59,1295.31,16.58,Delivered
3445,821,5,125,2024-08-21 14:47:30,2024-08-21 16:13:30,187.02,14.56,Delivered
3446,751,45,6,2023-09-29 07:21:32,,1115.5,25.5,Pending
3447,954,98,18,2024-04-23 19:50:27,,236.31,44.6,Cancelled
3448,322,46,128,2023-04-05 04:45:26,,693.78,21.53,Pending
3449,647,84,34,2023-08-04 16:05:27,2023-08-04 17:17:27,429.36,51.99,Delivered
3450,763,53,35,2024-10-18 14:56:54,2024-10-18 15:25:54,1033.32,53.63,Delivered
3451,914,92,111,2023-07-04 10:19:27,2023-07-04 11:19:27,266.62,53.7,Delivered
3452,447,10,81,2023-02-02 06:16:43,2023-02-02 07:13:43,298.46,25.72,Delivered
3453,395,65,92,2024-06-02 13:47:52,2024-06-02 15:00:52,925.82,33.03,Delivered
3454,195,88,56,2024-06-22 01:25:49,2024-06-22 02:39:49,114.05,56.66,Delivered
3455,784,76,10,2023-03-26 21:34:46,2023-03-26 21:59:46,191.68,24.23,Delivered
3456,751,13,13,2024-07-23 02:08:12,2024-07-23 02:55:12,931.85,34.28,Delivered
3457,513,72,26,2024-02-22 20:03:31,,134.34,49.96,Cancelled
3458,673,15,99,2024-12-29 18:38:00,,867.9,15.69,Pending
3459,485,91,138,2024-07-24 00:07:30,2024-07-24 01:12:30,205.8,50.87,Delivered
3460,431,77,12,2023-09-30 06:07:01,,1018.39,29.09,Pending
3461,777,72,138,2024-08-12 06:30:40,2024-08-12 07:10:40,619.87,18.8,Delivered
3462,491,20,183,2024-01-15 06:06:30,,1250.25,46.2,Pending
3463,115,87,172,2024-11-02 17:04:29,2024-11-02 18:01:29,715.35,41.61,Delivered
3464,361,54,73,2023-01-14 18:44:46,2023-01-14 20:03:46,812.39,46.36,Delivered
3465,30,69,57,2023-02-08 14:47:22,2023-02-08 15:58:22,937.2,57.61,Delivered
3466,613,75,161,2024-03-18 11:50:48,,226.6,22.77,Pending
3467,623,71,53,2023-11-16 17:49:33,2023-11-16 19:08:33,1346.21,23.01,Delivered
3468,578,5,112,2023-10-22 07:32:47,2023-10-22 08:59:47,811.45,30.89,Delivered
3469,890,72,87,2024-08-15 12:46:07,2024-08-15 14:08:07,1348.37,14.2,Delivered
3470,442,6,90,2024-06-03 11:59:36,2024-06-03 13:05:36,1245.86,20.36,Delivered
3471,949,97,23,2024-01-27 07:09:11,2024-01-27 07:35:11,1380.87,42.79,Delivered
3472,955,19,5,2024-07-13 01:17:00,,271.28,36.46,Pending
3473,439,43,195,2024-09-06 09:26:33,2024-09-06 10:13:33,421.12,33.49,Delivered
3474,814,31,5,2024-06-09 20:19:22,2024-06-09 21:04:22,221.18,34.76,Delivered
3475,111,76,42,2024-10-14 04:11:48,2024-10-14 05:24:48,232.98,24.16,Delivered
3476,158,2,27,2023-04-22 12:28:30,2023-04-22 13:21:30,1024.0,16.92,Delivered
3477,838,38,87,2023-09-07 12:31:55,2023-09-07 12:54:55,1014.62,59.84,Delivered
3478,33,65,191,2024-07-13 04:18:13,2024-07-13 04:42:13,1025.45,39.31,Delivered
3479,214,73,127,2023-11-08 19:47:11,2023-11-08 21:05:11,416.4,35.5,Delivered
3480,387,13,101,2023-06-16 15:35:50,2023-06-16 15:56:50,367.12,49.68,Delivered
3481,539,29,198,2024-06-05 09:00:57,2024-06-05 09:27:57,119.05,39.01,Delivered
3482,321,21,158,2023-08-27 14:52:22,,1480.0,34.59,Pending
3483,285,14,113,2024-03-17 06:52:33,2024-03-17 08:04:33,526.01,23.57,Delivered
3484,157,66,159,2024-01-21 16:00:15,2024-01-21 16:44:15,590.1,36.09,Delivered
3485,161,19,87,2023-05-01 13:11:29,2023-05-01 14:28:29,1184.74,41.59,Delivered
3486,170,17,64,2023-01-30 00:20:50,2023-01-30 00:56:50,398.73,57.7,Delivered
3487,392,96,120,2023-12-17 18:34:53,2023-12-17 19:07:53,341.92,13.94,Delivered
3488,578,95,12,2024-10-03 14:58:55,2024-10-03 15:51:55,225.25,35.83,Delivered
3489,791,65,4,2023-09-19 14:40:21,2023-09-19 15:08:21,666.2,31.57,Delivered
3490,821,15,47,2023-06-18 22:40:41,2023-06-18 23:16:41,772.67,37.67,Delivered
3491,498,82,158,2023-01-27 03:11:49,2023-01-27 04:19:49,1215.51,30.81,Delivered
3492,486,51,157,2023-09-08 20:23:36,2023-09-08 21:53:36,1230.65,52.78,Delivered
3493,311,20,4,2023-04-23 10:17:28,2023-04-23 10:57:28,1214.93,22.98,Delivered
3494,258,69,140,2024-10-11 15:28:46,,351.78,13.52,Cancelled
3495,241,60,20,2023-08-22 04:11:50,,139.0,57.15,Cancelled
3496,893,15,137,2023-01-25 12:26:09,2023-01-25 13:05:09,619.97,29.03,Delivered
3497,125,34,32,2024-04-14 08:38:50,2024-04-14 09:29:50,1030.74,30.44,Delivered
3498,26,34,117,2024-12-23 21:07:15,2024-12-23 21:38:15,1320.17,38.39,Delivered
3499,851,14,149,2024-09-16 16:04:20,2024-09-16 16:40:20,1121.77,52.35,Delivered
3500,674,87,154,2023-04-22 01:59:05,2023-04-22 02:57:05,1111.32,30.46,Delivered
3501,796,28,75,2023-02-19 05:41:06,2023-02-19 06:06:06,393.03,13.92,Delivered
3502,774,9,133,2023-03-22 12:04:31,2023-03-22 12:38:31,1420.29,59.97,Delivered
3503,107,40,3,2023-09-23 11:43:33,2023-09-23 12:13:33,1070.32,21.57,Delivered
3504,119,57,151,2024-06-03 06:03:00,2024-06-03 06:23:00,519.8,32.52,Delivered
3505,425,1,147,2024-08-01 12:49:36,,1205.19,50.33,Cancelled
3506,465,13,76,2024-05-28 02:08:37,2024-05-28 03:32:37,731.46,20.63,Delivered
3507,108,34,91,2024-08-15 13:59:55,,465.91,33.69,Pending
3508,157,59,84,2024-05-28 17:14:49,2024-05-28 18:34:49,931.49,49.53,Delivered
3509,275,4,57,2023-06-16 20:03:38,2023-06-16 21:20:38,457.04,40.91,Delivered
3510,944,68,116,2023-01-03 21:09:31,2023-01-03 21:58:31,430.64,15.33,Delivered
3511,766,79,74,2023-03-11 02:21:50,2023-03-11 03:04:50,1238.46,30.23,Delivered
3512,5,50,5,2023-06-24 02:24:35,2023-06-24 03:05:35,685.81,50.45,Delivered
3513,963,9,180,2024-05-16 16:31:08,2024-05-16 16:56:08,573.71,56.27,Delivered
3514,90,88,10,2023-03-05 01:56:32,2023-03-05 02:19:32,1494.96,40.13,Delivered
3515,303,53,25,2023-05-09 17:41:05,,400.72,11.87,Cancelled
3516,22,8,72,2023-12-09 09:20:14,2023-12-09 10:17:14,1429.83,30.0,Delivered
3517,898,72,97,2024-08-24 21:08:04,2024-08-24 22:34:04,919.14,35.44,Delivered
3518,479,2,167,2023-07-11 10:16:47,2023-07-11 11:27:47,1227.54,11.27,Delivered
3519,914,59,120,2023-01-04 01:14:11,2023-01-04 01:43:11,711.21,57.48,Delivered
3520,228,84,124,2023-09-01 06:26:44,2023-09-01 07:25:44,925.64,50.45,Delivered
3521,957,5,114,2024-02-14 23:00:03,2024-02-14 23:33:03,237.12,54.25,Delivered
3522,588,91,195,2023-11-25 15:36:18,2023-11-25 16:02:18,1489.63,23.9,Delivered
3523,945,12,69,2023-08-11 14:52:21,2023-08-11 15:49:21,202.31,58.59,Delivered
3524,870,76,109,2023-12-14 18:27:29,2023-12-14 19:22:29,402.98,21.66,Delivered
3525,311,85,145,2024-07-21 07:51:09,2024-07-21 09:03:09,1478.6,56.28,Delivered
3526,166,30,146,2023-03-26 14:00:19,2023-03-26 15:21:19,1182.14,11.33,Delivered
3527,240,47,63,2024-12-05 09:18:36,2024-12-05 09:38:36,1324.54,47.86,Delivered
3528,712,75,150,2023-05-20 21:32:13,2023-05-20 22:41:13,969.64,59.0,Delivered
3529,396,92,29,2024-07-28 12:59:32,2024-07-28 14:20:32,999.58,32.82,Delivered
3530,466,28,146,2024-11-06 00:19:33,2024-11-06 01:17:33,1163.96,44.72,Delivered
3531,519,64,184,2024-07-15 09:29:30,2024-07-15 10:08:30,1399.31,19.8,Delivered
3532,574,45,135,2023-10-20 03:18:23,2023-10-20 04:20:23,1457.04,22.18,Delivered
3533,887,62,169,2024-09-22 18:05:02,2024-09-22 19:14:02,865.84,43.19,Delivered
3534,81,31,71,2024-03-23 18:52:06,2024-03-23 19:37:06,1203.26,54.73,Delivered
3535,624,50,113,2024-12-28 23:09:04,2024-12-28 23:33:04,691.2,28.26,Delivered
3536,104,62,59,2024-10-02 14:34:33,,736.76,16.26,Cancelled
3537,125,50,35,2023-09-21 07:26:24,2023-09-21 07:49:24,638.35,50.57,Delivered
3538,193,48,193,2023-07-24 06:10:51,2023-07-24 07:20:51,509.21,20.43,Delivered
3539,711,77,115,2023-01-13 02:20:55,2023-01-13 02:53:55,1412.91,43.13,Delivered
3540,336,47,125,2023-01-04 19:23:26,2023-01-04 20:12:26,931.01,21.87,Delivered
3541,487,90,26,2024-07-16 13:54:16,2024-07-16 15:23:16,1479.5,29.88,Delivered
3542,989,20,93,2023-09-08 05:23:23,2023-09-08 05:59:23,938.16,52.61,Delivered
3543,25,80,45,2023-10-30 11:30:14,2023-10-30 11:56:14,90.06,43.34,Delivered
3544,816,15,171,2024-08-21 15:13:25,2024-08-21 15:40:25,198.09,26.34,Delivered
3545,73,75,118,2023-05-30 12:57:11,2023-05-30 13:50:11,1198.65,58.4,Delivered
3546,642,66,21,2023-04-19 05:01:15,2023-04-19 05:32:15,1294.69,10.06,Delivered
3547,570,66,36,2024-05-23 20:51:15,,833.82,25.15,Pending
3548,853,74,160,2023-02-09 19:04:14,,758.86,19.83,Cancelled
3549,76,8,68,2024-05-31 18:17:13,,831.5,34.69,Cancelled
3550,478,81,63,2024-05-02 21:11:06,,1295.63,56.93,Pending
3551,743,54,18,2024-04-15 14:57:05,,259.55,13.59,Pending
3552,561,18,36,2023-01-17 07:18:19,2023-01-17 08:30:19,382.92,14.08,Delivered
3553,408,37,32,2024-01-09 08:45:11,,169.65,41.48,Pending
3554,229,4,40,2023-05-28 06:05:19,2023-05-28 07:17:19,451.75,15.82,Delivered
3555,623,31,109,2024-01-29 14:22:23,2024-01-29 15:06:23,529.95,41.28,Delivered
3556,424,60,112,2023-08-01 18:08:48,2023-08-01 18:29:48,1267.97,17.37,Delivered
3557,683,9,183,2024-03-19 22:44:49,2024-03-19 23:33:49,1015.2,58.88,Delivered
3558,922,69,39,2024-11-18 19:07:29,2024-11-18 20:18:29,1223.16,55.58,Delivered
3559,910,78,62,2023-12-25 03:26:26,2023-12-25 04:19:26,939.12,41.23,Delivered
3560,881,22,48,2023-09-01 03:08:25,2023-09-01 03:51:25,1367.94,30.72,Delivered
3561,309,88,134,2023-08-05 06:08:44,2023-08-05 06:59:44,1218.04,47.35,Delivered
3562,721,94,139,2023-12-04 21:06:16,2023-12-04 22:30:16,240.41,58.6,Delivered
3563,317,29,57,2023-02-05 23:41:39,2023-02-06 00:55:39,445.66,40.25,Delivered
3564,329,72,128,2024-01-07 23:23:42,2024-01-07 23:53:42,1274.09,25.86,Delivered
3565,692,85,178,2023-02-13 07:55:54,2023-02-13 09:04:54,1072.01,18.34,Delivered
3566,491,79,14,2023-05-14 09:17:14,2023-05-14 10:22:14,899.52,44.4,Delivered
3567,748,35,100,2023-07-02 19:48:42,,318.98,30.62,Cancelled
3568,990,51,102,2024-07-17 00:06:25,2024-07-17 00:28:25,387.24,19.51,Delivered
3569,75,69,2,2023-05-17 02:08:03,2023-05-17 03:08:03,569.47,40.96,Delivered
3570,502,60,198,2023-06-26 14:38:33,2023-06-26 15:56:33,1457.64,49.83,Delivered
3571,851,46,126,2024-10-24 07:45:29,,1164.37,13.37,Pending
3572,836,19,66,2024-07-13 02:15:42,2024-07-13 03:32:42,462.59,14.27,Delivered
3573,692,28,101,2024-12-17 11:06:27,2024-12-17 12:24:27,96.83,45.52,Delivered
3574,985,46,101,2024-05-22 03:36:34,2024-05-22 04:55:34,1305.24,15.2,Delivered
3575,971,72,75,2024-07-21 05:28:03,2024-07-21 06:08:03,371.51,11.53,Delivered
3576,44,47,102,2023-07-13 14:15:29,2023-07-13 14:39:29,1135.22,35.41,Delivered
3577,988,22,161,2023-07-16 07:31:45,,806.01,21.16,Cancelled
3578,886,22,29,2023-01-31 12:53:31,2023-01-31 14:13:31,1049.79,36.09,Delivered
3579,176,82,113,2023-06-28 06:42:25,2023-06-28 07:56:25,1473.86,48.12,Delivered
3580,358,20,48,2023-01-03 01:45:38,2023-01-03 03:05:38,269.9,13.2,Delivered
3581,24,71,76,2023-04-17 23:24:45,2023-04-18 00:53:45,747.34,51.48,Delivered
3582,699,92,42,2024-01-16 15:19:10,2024-01-16 16:34:10,1162.09,20.47,Delivered
3583,68,21,160,2024-07-22 01:42:17,2024-07-22 02:43:17,581.95,14.57,Delivered
3584,19,47,21,2023-01-26 03:15:15,2023-01-26 04:40:15,243.05,25.18,Delivered
3585,263,91,33,2023-04-11 01:24:12,2023-04-11 02:38:12,1325.5,20.4,Delivered
3586,215,54,3,2023-12-17 22:06:10,2023-12-17 22:43:10,263.18,26.11,Delivered
3587,670,68,60,2023-01-03 04:34:44,,1030.93,44.14,Cancelled
3588,656,36,51,2023-12-21 21:10:14,,1225.77,38.72,Pending
3589,786,74,37,2024-10-21 18:20:57,2024-10-21 18:43:57,1307.55,15.59,Delivered
3590,406,29,32,2023-11-24 19:09:03,2023-11-24 20:23:03,949.35,51.81,Delivered
3591,693,40,3,2023-07-13 04:38:56,2023-07-13 05:24:56,1298.54,22.71,Delivered
3592,259,9,5,2023-10-30 13:27:16,2023-10-30 13:59:16,698.97,23.2,Delivered
3593,32,88,140,2023-08-12 05:25:04,2023-08-12 06:22:04,1200.07,26.56,Delivered
3594,338,94,168,2023-03-15 18:37:27,,658.25,17.14,Pending
3595,851,89,44,2024-02-05 13:47:54,2024-02-05 14:07:54,912.61,24.79,Delivered
3596,7,41,5,2024-05-23 03:06:53,2024-05-23 04:18:53,953.69,58.91,Delivered
3597,749,93,198,2023-06-01 13:42:37,2023-06-01 14:17:37,548.45,18.12,Delivered
3598,164,90,63,2024-06-24 20:14:10,2024-06-24 20:54:10,269.09,49.66,Delivered
3599,50,42,129,2024-10-12 11:15:38,2024-10-12 12:45:38,354.21,32.8,Delivered
3600,312,31,90,2024-12-16 13:02:38,,1131.04,57.73,Cancelled
3601,314,64,104,2023-05-16 10:14:46,2023-05-16 11:17:46,1139.54,43.82,Delivered
3602,48,99,28,2023-03-09 12:40:19,2023-03-09 13:14:19,1378.78,48.81,Delivered
3603,328,65,176,2023-12-05 04:28:49,2023-12-05 05:11:49,737.47,45.21,Delivered
3604,182,52,11,2023-06-21 16:39:12,2023-06-21 17:09:12,1476.11,23.82,Delivered
3605,993,31,6,2023-07-17 20:27:25,2023-07-17 21:32:25,1219.33,36.68,Delivered
3606,8,91,195,2024-04-05 14:29:13,2024-04-05 15:49:13,247.18,37.18,Delivered
3607,911,40,34,2023-05-19 07:51:16,,602.53,45.13,Pending
3608,787,38,170,2024-07-21 15:47:47,2024-07-21 16:53:47,926.69,19.05,Delivered
